"","participant","subject_id","block_num","known_t_to_target","cc_time","time_since_start","time_to_end","time_since_last_cc","block_duration","cens","accessed_pm","pm_acc","pm_count","r_check","r_to_target"
"2677",80,76,1,300,0,158.4513828,127.759095300001,158.4513828,286.210478100001,0,1,2.14279660000011,8,0.553618385503824,1.04817965432831
"2678",80,76,1,141.5486172,158.4513828,271.017998100001,15.1924799999999,112.566615300001,286.210478100001,0,1,2.14279660000011,8,0.393300119713544,0.494561268824489
"2679",80,76,1,28.982001899999,271.017998100001,280.164351900001,6.04612619999989,9.14635380000004,286.210478100001,0,1,2.14279660000011,8,0.031956739881495,0.101261149110945
"2680",80,76,1,19.8356480999989,280.164351900001,286.210478100001,0,6.04612619999989,286.210478100001,0,1,2.14279660000011,8,0.0211247549011375,0.0693044092294498
"2681",80,76,2,300,0,107.5898514,178.3386123,107.5898514,285.9284637,0,1,3.37920150000014,8,0.376282409969806,1.04921348549183
"2682",80,76,2,192.4101486,107.5898514,209.6005483,76.3279153999999,102.0106969,285.9284637,0,1,3.37920150000014,8,0.356769996172997,0.672931075522021
"2683",80,76,2,90.3994517000001,209.6005483,259.6720258,26.2564378999998,50.0714775000001,285.9284637,0,1,3.37920150000014,8,0.175118898105002,0.316161079349024
"2684",80,76,2,40.3279742,259.6720258,279.8403551,6.08810859999994,20.1683292999999,285.9284637,0,1,3.37920150000014,8,0.0705362769379993,0.141042181244021
"2685",80,76,2,20.1596449000001,279.8403551,285.9284637,0,6.08810859999994,285.9284637,0,1,3.37920150000014,8,0.0212924188141957,0.0705059043060221
"2686",80,76,3,300,0,100.4085415,187.571529,100.4085415,287.9800705,0,1,0.970704500000011,8,0.348664896587002,1.04173875462677
"2687",80,76,3,199.5914585,100.4085415,185.6197189,102.3603516,85.2111774,287.9800705,0,1,0.970704500000011,8,0.295892619416523,0.69307385803977
"2688",80,76,3,114.3802811,185.6197189,234.3132661,53.6668044,48.6935472,287.9800705,0,1,0.970704500000011,8,0.16908651739496,0.397181238623247
"2689",80,76,3,65.6867339,234.3132661,257.9428404,30.0372301,23.6295743000001,287.9800705,0,1,0.970704500000011,8,0.0820528110121428,0.228094721228287
"2690",80,76,3,42.0571596,257.9428404,272.6728977,15.3071728,14.7300573,287.9800705,0,1,0.970704500000011,8,0.0511495718242766,0.146041910216145
"2691",80,76,3,27.3271023,272.6728977,281.2835286,6.69654190000006,8.61063089999993,287.9800705,0,1,0.970704500000011,8,0.0299000930343891,0.0948923383918679
"2692",80,76,3,18.7164714,281.2835286,287.9800705,0,6.69654190000006,287.9800705,0,1,0.970704500000011,8,0.0232534907307069,0.0649922453574788
"2693",80,76,4,300,0,141.9804392,147.63175,141.9804392,289.6121892,0,1,0.312375900000006,8,0.490243313281097,1.03586800275463
"2694",80,76,4,158.0195608,141.9804392,186.7459263,102.8662629,44.7654871,289.6121892,0,1,0.312375900000006,8,0.15457045238205,0.545624689473532
"2695",80,76,4,113.2540737,186.7459263,231.9948729,57.6173163000001,45.2489466,289.6121892,0,1,0.312375900000006,8,0.156239786470976,0.391054237091482
"2696",80,76,4,68.0051271,231.9948729,246.2732042,43.3389850000001,14.2783313,289.6121892,0,1,0.312375900000006,8,0.0493015550879997,0.234814450620506
"2697",80,76,4,53.7267958,246.2732042,266.4006961,23.2114931000001,20.1274919,289.6121892,0,1,0.312375900000006,8,0.0694980827830433,0.185512895532506
"2698",80,76,4,33.5993039,266.4006961,285.7371673,3.87502190000009,19.3364712,289.6121892,0,1,0.312375900000006,8,0.0667667726742214,0.116014812749463
"2699",80,76,4,14.2628327,285.7371673,289.6121892,0,3.87502190000009,289.6121892,1,1,0.312375900000006,8,0.0133800373206118,0.0492480400752414
"2700",80,76,5,300,0,108.0871995,181.7711205,108.0871995,289.85832,0,1,0.755635399999846,8,0.372896660340817,1.03498840398992
"2701",80,76,5,191.9128005,108.0871995,180.6679396,109.1903804,72.5807401000002,289.85832,0,1,0.755635399999846,8,0.250400747855022,0.662091743649105
"2702",80,76,5,119.3320604,180.6679396,225.8059885,64.0523315,45.1380488999998,289.85832,0,1,0.755635399999846,8,0.155724523967433,0.411690995794084
"2703",80,76,5,74.1940115000002,225.8059885,249.063613,40.794707,23.2576245,289.85832,0,1,0.755635399999846,8,0.0802379055395065,0.255966471826651
"2704",80,76,5,50.9363870000002,249.063613,265.9330885,23.9252314999999,16.8694755000001,289.85832,0,1,0.755635399999846,8,0.0581990384129741,0.175728566287144
"2705",80,76,5,34.0669115000001,265.9330885,283.0365278,6.82179219999989,17.1034393,289.85832,0,1,0.755635399999846,8,0.059006204479485,0.11752952787417
"2706",80,76,5,16.9634722000001,283.0365278,286.3234504,3.53486960000009,3.2869225999998,289.85832,0,1,0.755635399999846,8,0.011339755919374,0.058523323394685
"2707",80,76,5,13.6765496000003,286.3234504,289.85832,0,3.53486960000009,289.85832,1,1,0.755635399999846,8,0.0121951634853886,0.047183567475311
"2708",80,76,6,300,0,134.0362899,155.9715526,134.0362899,290.0078425,0,1,1.37658019999981,8,0.462181604278511,1.03445478375296
"2709",80,76,6,165.9637101,134.0362899,199.9305997,90.0772428,65.8943098,290.0078425,0,1,1.37658019999981,8,0.227215613315699,0.57227317947445
"2710",80,76,6,100.0694003,199.9305997,245.9843671,44.0234753999998,46.0537674000002,290.0078425,0,1,1.37658019999981,8,0.158801799989255,0.345057566158751
"2711",80,76,6,54.0156329000001,245.9843671,260.8017004,29.2061420999999,14.8173333,290.0078425,0,1,1.37658019999981,8,0.0510928710488234,0.186255766169497
"2712",80,76,6,39.1982996000002,260.8017004,272.43182,17.5760224999999,11.6301195999999,290.0078425,0,1,1.37658019999981,8,0.0401027761861301,0.135162895120673
"2713",80,76,6,27.5681800000002,272.43182,284.4166232,5.59121929999992,11.9848032,290.0078425,0,1,1.37658019999981,8,0.0413257900085926,0.0950601189345431
"2714",80,76,6,15.5833768000002,284.4166232,290.0078425,0,5.59121929999992,290.0078425,1,1,1.37658019999981,8,0.0192795451729893,0.0537343289259505
"2715",80,76,7,300,0,38.2785199,246.5255113,38.2785199,284.8040312,0,1,2.89491850000013,8,0.134403012972521,1.05335587679701
"2716",80,76,7,261.7214801,38.2785199,105.5438869,179.2601443,67.265367,284.8040312,0,1,2.89491850000013,8,0.236181232114526,0.918952863824493
"2717",80,76,7,194.4561131,105.5438869,147.9212813,136.8827499,42.3773944,284.8040312,0,1,2.89491850000013,8,0.148794924781949,0.682771631709966
"2718",80,76,7,152.0787187,147.9212813,187.6362626,97.1677685999998,39.7149813000001,284.8040312,0,1,2.89491850000013,8,0.139446696497462,0.533976706928017
"2719",80,76,7,112.3637374,187.6362626,218.9583572,65.8456739999997,31.3220946000001,284.8040312,0,1,2.89491850000013,8,0.109977708068341,0.394530010430555
"2720",80,76,7,81.0416427999999,218.9583572,233.2224667,51.5815644999998,14.2641094999999,284.8040312,0,1,2.89491850000013,8,0.0500839452303367,0.284552302362214
"2721",80,76,7,66.7775333,233.2224667,256.2135211,28.5905100999998,22.9910543999999,284.8040312,0,1,2.89491850000013,8,0.0807258742199993,0.234468357131878
"2722",80,76,7,43.7864789,256.2135211,259.1735392,25.6304919999998,2.96001810000007,284.8040312,0,1,2.89491850000013,8,0.010393174870202,0.153742482911878
"2723",80,76,7,40.8264607999999,259.1735392,277.7679763,7.03605489999973,18.5944371000001,284.8040312,0,1,2.89491850000013,8,0.0652885319833916,0.143349308041676
"2724",80,76,7,22.2320236999999,277.7679763,284.8040312,0,7.03605489999973,284.8040312,0,1,2.89491850000013,8,0.0247048992612705,0.0780607760582846
"2725",81,77,0,300,0,194.950443900001,101.0862089,194.950443900001,296.036652800001,0,1,3.94697449999603,7,0.658534820118059,1.01338802868669
"2726",81,77,0,105.049556099999,194.950443900001,256.337029999995,39.699622800006,61.386586099994,296.036652800001,0,1,3.94697449999603,7,0.207361438252263,0.354853208568634
"2727",81,77,0,43.662970000005,256.337029999995,296.036652800001,0,39.699622800006,296.036652800001,0,1,3.94697449999603,7,0.134103741629678,0.147491770316371
"2728",81,77,1,300,0,176.791268200007,114.8836747,176.791268200007,291.674942900007,0,1,0.356456299997944,7,0.606124291796348,1.02854224300936
"2729",81,77,1,123.208731799993,176.791268200007,259.136163300007,32.5387796,82.3448950999999,291.674942900007,0,1,0.356456299997944,7,0.282317343688414,0.422417951213011
"2730",81,77,1,40.863836699993,259.136163300007,282.501591500007,9.1733514,23.3654282,291.674942900007,0,1,0.356456299997944,7,0.0801077664323405,0.140100607524597
"2731",81,77,1,17.498408499993,282.501591500007,291.674942900007,0,9.1733514,291.674942900007,1,1,0.356456299997944,7,0.0314505980828968,0.0599928410922563
"2732",81,77,2,300,0,143.8926835,142.65902770001,143.8926835,286.55171120001,0,1,2.60353409999198,7,0.502152588436523,1.0469314552116
"2733",81,77,2,156.1073165,143.8926835,238.2896738,48.2620374000101,94.3969903,286.55171120001,0,1,2.60353409999198,7,0.32942392807458,0.544778866775075
"2734",81,77,2,61.7103262000001,238.2896738,280.50849580001,6.04321540000001,42.2188220000101,286.55171120001,0,1,2.60353409999198,7,0.147334042512633,0.215354938700495
"2735",81,77,2,19.49150419999,280.50849580001,286.55171120001,0,6.04321540000001,286.55171120001,1,1,2.60353409999198,7,0.0210894409762638,0.0680208961878617
"2736",81,77,3,300,0,105.0861608,215.26883810001,105.0861608,320.35499890001,0,0,NA,7,0.32803034496365,0.936461116667753
"2737",81,77,3,194.9138392,105.0861608,178.10566970001,142.2493292,73.0195089000101,320.35499890001,0,0,NA,7,0.227933102810115,0.608430771704104
"2738",81,77,3,121.89433029999,178.10566970001,249.5339615,70.82103740001,71.4282917999899,320.35499890001,0,0,NA,7,0.222966059668962,0.380497668893989
"2739",81,77,3,50.4660385000002,249.5339615,320.35499890001,0,70.82103740001,320.35499890001,1,0,NA,7,0.221070492557274,0.157531609225027
"2740",81,77,4,300,0,212.1529867,44.4645802,212.1529867,256.6175669,0,1,1.9397022000021,7,0.826728229336976,1.16905480643461
"2741",81,77,4,87.8470133000001,212.1529867,230.3474346,26.2701322999999,18.1944479000001,256.6175669,0,1,1.9397022000021,7,0.0709010225597308,0.342326577097634
"2742",81,77,4,69.6525654,230.3474346,244.79609570001,11.8214711999899,14.44866110001,256.6175669,0,1,1.9397022000021,7,0.0563042556850382,0.271425554537903
"2743",81,77,4,55.20390429999,244.79609570001,256.6175669,0,11.8214711999899,256.6175669,0,1,1.9397022000021,7,0.046066492418255,0.215121298852865
"2744",81,77,5,300,0,112.1748562,177.9998892,112.1748562,290.1747454,0,1,0.356057399998008,7,0.386576909184049,1.03385978537331
"2745",81,77,5,187.8251438,112.1748562,169.0302633,121.1444821,56.8554070999999,290.1747454,0,1,0.356057399998008,7,0.195935063272394,0.647282876189265
"2746",81,77,5,130.9697367,169.0302633,210.2887586,79.8859868,41.2584953,290.1747454,0,1,0.356057399998008,7,0.142184996985613,0.451347812916871
"2747",81,77,5,89.7112413999998,210.2887586,256.1390461,34.0356993,45.8502874999999,290.1747454,0,1,0.356057399998008,7,0.158009227980182,0.309162815931258
"2748",81,77,5,43.8609538999999,256.1390461,273.9057524,16.2689930000001,17.7667062999999,290.1747454,0,1,0.356057399998008,7,0.061227610540362,0.151153587951076
"2749",81,77,5,26.0942476,273.9057524,290.1747454,0,16.2689930000001,290.1747454,0,1,0.356057399998008,7,0.0560661920374003,0.0899259774107137
"2750",81,77,6,300,0,78.0805607000002,207.717994,78.0805607000002,285.7985547,0,1,2.70081910000181,7,0.27320138403765,1.04969040279055
"2751",81,77,6,221.9194393,78.0805607000002,147.8016946,137.9968601,69.7211339,285.7985547,0,1,2.70081910000181,7,0.243952017088349,0.776489018752898
"2752",81,77,6,152.1983054,147.8016946,236.2086871,49.5898676000002,88.4069924999999,285.7985547,0,1,2.70081910000181,7,0.309333238556086,0.532537001664549
"2753",81,77,6,63.7913128999999,236.2086871,256.1025014,29.6960533000001,19.8938143,285.7985547,0,1,2.70081910000181,7,0.0696078198186914,0.223203763108463
"2754",81,77,6,43.8974985999998,256.1025014,279.5982852,6.2002695000001,23.4957838,285.7985547,0,1,2.70081910000181,7,0.0822109958696723,0.153595943289771
"2755",81,77,6,20.4017147999998,279.5982852,285.7985547,0,6.2002695000001,285.7985547,1,1,2.70081910000181,7,0.0216945446295502,0.071384947420099
"2756",81,77,7,300,0,43.4185804999997,246.06978239999,43.4185804999997,289.48836289999,0,1,1.25005280001187,7,0.149983854497804,1.03631108689382
"2757",81,77,7,256.5814195,43.4185804999997,94.8889193999998,194.59944349999,51.4703389000001,289.48836289999,0,1,1.25005280001187,7,0.177797609494174,0.886327232396011
"2758",81,77,7,205.1110806,94.8889193999998,174.1091523,115.37921059999,79.2202329000002,289.48836289999,0,1,1.25005280001187,7,0.273656018868601,0.708529622901837
"2759",81,77,7,125.8908477,174.1091523,214.3546051,75.1337577999902,40.2454527999998,289.48836289999,0,1,1.25005280001187,7,0.139022696445672,0.434873604033236
"2760",81,77,7,85.6453949000002,214.3546051,253.95919190001,35.5291709999801,39.6045868000101,289.48836289999,0,1,1.25005280001187,7,0.136808907975663,0.295850907587564
"2761",81,77,7,46.04080809999,253.95919190001,283.59043560001,5.89792729997998,29.6312437000001,289.48836289999,0,1,1.25005280001187,7,0.102357287882542,0.159041999611901
"2762",81,77,7,16.4095643999899,283.59043560001,289.48836289999,0,5.89792729997998,289.48836289999,1,1,1.25005280001187,7,0.0203736248355432,0.0566847117293587
"2763",82,78,0,300,0,239.298853700005,60.0883799000051,239.298853700005,299.38723360001,0,1,0.599674699984007,7,0.79929545031875,1.00204673523524
"2764",82,78,0,60.701146299995,239.298853700005,273.766328900004,25.620904700006,34.4674751999991,299.38723360001,0,1,0.599674699984007,7,0.115126736653202,0.202751284916489
"2765",82,78,0,26.2336710999959,273.766328900004,292.8305832,6.55665040000997,19.064254299996,299.38723360001,0,1,0.599674699984007,7,0.063677579270018,0.0876245482632866
"2766",82,78,0,7.16941679999991,292.8305832,299.38723360001,0,6.55665040000997,299.38723360001,0,1,0.599674699984007,7,0.0219002337580294,0.0239469689932686
"2767",82,78,2,300,0,3.61589710001999,254.3661596,3.61589710001999,257.98205670002,0,1,0.226327599984074,7,0.0140160798245924,1.16287157268786
"2768",82,78,2,296.38410289998,3.61589710001999,188.61601180002,69.3660448999999,185.0001147,257.98205670002,0,1,0.226327599984074,7,0.71710458109541,1.14885549286326
"2769",82,78,2,111.38398819998,188.61601180002,207.38017810001,50.60187860001,18.7641662999899,257.98205670002,0,1,0.226327599984074,7,0.0727343852514859,0.431750911767855
"2770",82,78,2,92.61982189999,207.38017810001,222.59675110001,35.38530560001,15.2165729999999,257.98205670002,0,1,0.226327599984074,7,0.0589830672514316,0.359016526516369
"2771",82,78,2,77.4032488999901,222.59675110001,235.38500800002,22.5970487,12.7882569000101,257.98205670002,0,1,0.226327599984074,7,0.0495703347108369,0.300033459264937
"2772",82,78,2,64.61499199998,235.38500800002,248.202978,9.77907870001991,12.8179699999801,257.98205670002,0,1,0.226327599984074,7,0.0496855097751419,0.2504631245541
"2773",82,78,2,51.797022,248.202978,254.81824910001,3.16380760000993,6.61527110000998,257.98205670002,0,1,0.226327599984074,7,0.0256423690260838,0.200777614778958
"2774",82,78,2,45.18175089999,254.81824910001,257.98205670002,0,3.16380760000993,257.98205670002,1,1,0.226327599984074,7,0.0122636730650178,0.175135245752874
"2775",82,78,3,300,0,122.52290479998,162.53917680002,122.52290479998,285.0620816,0,1,3.70829849998381,7,0.429811303251144,1.05240233396233
"2776",82,78,3,177.47709520002,122.52290479998,152.45745329999,132.60462830001,29.9345485000101,285.0620816,0,1,3.70829849998381,7,0.105010629025064,0.622591030711186
"2777",82,78,3,147.54254670001,152.45745329999,197.0074819,88.0545997000002,44.5500286000099,285.0620816,0,1,3.70829849998381,7,0.156281846922463,0.517580401686122
"2778",82,78,3,102.9925181,197.0074819,224.92140039999,60.14068120001,27.9139184999901,285.0620816,0,1,3.70829849998381,7,0.0979222432647462,0.361298554763658
"2779",82,78,3,75.07859960001,224.92140039999,244.09596649999,40.96611510001,19.1745661,285.0620816,0,1,3.70829849998381,7,0.0672645270545165,0.263376311498912
"2780",82,78,3,55.90403350001,244.09596649999,272.44591119999,12.6161704000101,28.3499446999999,285.0620816,0,1,3.70829849998381,7,0.0994518265666096,0.196111784444396
"2781",82,78,3,27.55408880001,272.44591119999,278.61156039999,6.45052120001014,6.16564919999996,285.0620816,0,1,3.70829849998381,7,0.0216291453615764,0.0966599578777862
"2782",82,78,3,21.3884396000101,278.61156039999,285.0620816,0,6.45052120001014,285.0620816,0,1,3.70829849998381,7,0.0226284785538805,0.0750308125162097
"2783",82,78,4,300,0,143.9170217,143.8525022,143.9170217,287.7695239,0,1,1.78174219999391,7,0.50011210273264,1.04250094288737
"2784",82,78,4,156.0829783,143.9170217,210.4110542,77.3584697000001,66.4940325000002,287.7695239,0,1,1.78174219999391,7,0.231066971925446,0.542388840154731
"2785",82,78,4,89.5889457999999,210.4110542,242.12885200001,45.6406718999901,31.71779780001,287.7695239,0,1,1.78174219999391,7,0.110219447042738,0.311321868229285
"2786",82,78,4,57.8711479999899,242.12885200001,258.2833049,29.4862190000003,16.1544528999898,287.7695239,0,1,1.78174219999391,7,0.0561367746002299,0.201102421186547
"2787",82,78,4,41.7166951000002,258.2833049,274.78222210001,12.9873017999903,16.4989172000101,287.7695239,0,1,1.78174219999391,7,0.0573337891254371,0.144965646586317
"2788",82,78,4,25.2177778999901,274.78222210001,287.7695239,0,12.9873017999903,287.7695239,0,1,1.78174219999391,7,0.0451309145735091,0.0876318574608799
"2789",82,78,5,300,0,91.4017865000001,200.5101074,91.4017865000001,291.9118939,0,1,2.29595300000574,7,0.31311429376465,1.02770735372218
"2790",82,78,5,208.5982135,91.4017865000001,154.569735,137.3421589,63.1679485,291.9118939,0,1,2.29595300000574,7,0.216393883976647,0.714593059957534
"2791",82,78,5,145.430265,154.569735,196.74761439999,95.1642795000098,42.1778793999902,291.9118939,0,1,2.29595300000574,7,0.144488389412591,0.498199175980886
"2792",82,78,5,103.25238560001,196.74761439999,233.78032440001,58.1315694999898,37.03271000002,291.9118939,0,1,2.29595300000574,7,0.126862627984272,0.353710786568295
"2793",82,78,5,66.2196755999898,233.78032440001,265.444562,26.4673318999999,31.66423759999,291.9118939,0,1,2.29595300000574,7,0.108471899438387,0.226848158584023
"2794",82,78,5,34.5554379999999,265.444562,280.2396846,11.6722092999998,14.7951226,291.9118939,0,1,2.29595300000574,7,0.0506835209841376,0.118376259145636
"2795",82,78,5,19.7603153999999,280.2396846,289.10596490001,2.8059289999901,8.86628030000975,291.9118939,0,1,2.29595300000574,7,0.0303731382149405,0.0676927381614986
"2796",82,78,5,10.8940350999901,289.10596490001,291.9118939,0,2.8059289999901,291.9118939,1,1,2.29595300000574,7,0.00961224622437387,0.0373195999465581
"2797",82,78,6,300,0,110.58392780001,177.52425219999,110.58392780001,288.10818,0,1,1.11574320000591,7,0.383827796211861,1.04127553754288
"2798",82,78,6,189.41607219999,110.58392780001,166.78559479999,121.32258520001,56.2016669999798,288.10818,0,1,1.11574320000591,7,0.195071403387366,0.657447741331015
"2799",82,78,6,133.21440520001,166.78559479999,206.2517272,81.8564528000002,39.4661324000099,288.10818,0,1,1.11574320000591,7,0.136983727431862,0.46237633794365
"2800",82,78,6,93.7482728,206.2517272,235.8502324,52.2579476000001,29.5985052000001,288.10818,0,1,1.11574320000591,7,0.102733998041986,0.325392610511787
"2801",82,78,6,64.1497675999999,235.8502324,257.7897117,30.3184682999999,21.9394793000001,288.10818,0,1,1.11574320000591,7,0.0761501436717282,0.222658612469802
"2802",82,78,6,42.2102882999998,257.7897117,260.9336798,27.1745002000002,3.14396809999971,288.10818,0,1,1.11574320000591,7,0.0109124569111495,0.146508468798074
"2803",82,78,6,39.0663202000001,260.9336798,276.8067145,11.3014655000002,15.8730347000001,288.10818,0,1,1.11574320000591,7,0.0550940091322643,0.135596011886924
"2804",82,78,6,23.1932855,276.8067145,288.10818,0,11.3014655000002,288.10818,0,1,1.11574320000591,7,0.0392264652117832,0.0805020027546597
"2805",82,78,7,300,0,212.03451800001,75.5522864,212.03451800001,287.58680440001,0,1,0.0784561999939797,7,0.737288758579783,1.04316330029776
"2806",82,78,7,87.9654819999896,212.03451800001,232.78208300002,54.8047213999903,20.7475650000097,287.58680440001,0,1,0.0784561999939797,7,0.072143661261841,0.305874541717973
"2807",82,78,7,67.2179169999799,232.78208300002,255.17559230001,32.4112121000003,22.39350929999,287.58680440001,0,1,0.0784561999939797,7,0.0778669568887535,0.233730880456132
"2808",82,78,7,44.8244076999899,255.17559230001,270.30392840002,17.2828759999902,15.1283361000101,287.58680440001,0,1,0.0784561999939797,7,0.0526044167136673,0.155863923567379
"2809",82,78,7,29.6960715999799,270.30392840002,281.48717980001,6.09962459999997,11.1832513999902,287.58680440001,0,1,0.0784561999939797,7,0.0388865247949111,0.103259506853712
"2810",82,78,7,18.5128201999896,281.48717980001,287.58680440001,0,6.09962459999997,287.58680440001,1,1,0.0784561999939797,7,0.0212096817610445,0.0643729820588004
"2811",83,79,0,300,0,221.498630599992,99.0987064999639,221.498630599992,320.597337099956,0,1,20.610463099961,7,0.690893544542864,0.935753249586306
"2812",83,79,0,78.501369400008,221.498630599992,320.597337099956,0,99.0987064999639,320.597337099956,0,1,20.610463099961,7,0.309106455457136,0.244859705043442
"2813",83,79,1,300,0,257.465358899969,14.9732604999999,257.465358899969,272.438619399969,0,1,6.18040819995895,7,0.945039875282815,1.10116546861357
"2814",83,79,1,42.534641100031,257.465358899969,272.438619399969,0,14.9732604999999,272.438619399969,0,1,6.18040819995895,7,0.0549601247171848,0.156125593330752
"2815",83,79,2,300,0,201.57352929999,96.1772275000098,201.57352929999,297.7507568,0,1,16.5706742999589,7,0.676987462488257,1.00755411413282
"2816",83,79,2,98.42647070001,201.57352929999,274.25106810004,23.49968869996,72.6775388000499,297.7507568,0,1,16.5706742999589,7,0.244088510743459,0.330566651644561
"2817",83,79,2,25.7489318999601,274.25106810004,297.7507568,0,23.49968869996,297.7507568,0,1,16.5706742999589,7,0.0789240267682838,0.0864781409011019
"2818",83,79,3,300,0,183.9909108,109.23296319996,183.9909108,293.22387399996,0,1,21.907086299969,7,0.627475888269674,1.02310905284623
"2819",83,79,3,116.0090892,183.9909108,256.43395529996,36.7899187,72.44304449996,293.22387399996,0,1,21.907086299969,7,0.247057115478837,0.395633164576551
"2820",83,79,3,43.56604470004,256.43395529996,293.22387399996,0,36.7899187,293.22387399996,1,1,21.907086299969,7,0.125466996251489,0.148576049097714
"2821",83,79,4,300,0,171.73546629999,94.4728406000002,171.73546629999,266.20830689999,0,1,0.928390100020806,7,0.645116857170457,1.12693703473613
"2822",83,79,4,128.26453370001,171.73546629999,185.63523359999,80.5730733000003,13.8997672999999,266.20830689999,0,1,0.928390100020806,7,0.0522138751486136,0.481820177565671
"2823",83,79,4,114.36476640001,185.63523359999,266.20830689999,0,80.5730733000003,266.20830689999,0,1,0.928390100020806,7,0.30266926768093,0.429606302417057
"2824",83,79,5,300,0,118.95646890003,180.1619991,118.95646890003,299.11846800003,0,1,11.9090456999788,7,0.397690151649273,1.00294709987606
"2825",83,79,5,181.04353109997,118.95646890003,276.59266550001,22.5258025000198,157.63619659998,299.11846800003,0,1,11.9090456999788,7,0.527002554051475,0.605256948226788
"2826",83,79,5,23.4073344999902,276.59266550001,299.11846800003,0,22.5258025000198,299.11846800003,1,1,11.9090456999788,7,0.0753072942992527,0.0782543941753133
"2827",83,79,6,300,0,161.79641059996,144.0733094,161.79641059996,305.86971999996,0,0,NA,7,0.528971650413715,0.980809738211547
"2828",83,79,6,138.20358940004,161.79641059996,228.42627169995,77.44344830001,66.6298610999902,305.86971999996,0,0,NA,7,0.217837388741844,0.451838087797831
"2829",83,79,6,71.5737283000499,228.42627169995,305.86971999996,0,77.44344830001,305.86971999996,1,0,NA,7,0.253190960844441,0.234000699055988
"2830",83,79,7,300,0,2.99491770000986,275.1828217,2.99491770000986,278.17773940001,0,1,20.3569574999892,7,0.010766201876791,1.07844718505175
"2831",83,79,7,297.00508229999,2.99491770000986,227.83748589997,50.34025350004,224.84256819996,278.17773940001,0,1,20.3569574999892,7,0.80826944918351,1.06768098317496
"2832",83,79,7,72.16251410003,227.83748589997,278.17773940001,0,50.34025350004,278.17773940001,1,1,20.3569574999892,7,0.180964348939699,0.259411533991448
"2833",84,80,0,300,0,174.29490149999,129.094858700002,174.29490149999,303.389760199992,0,1,3.40652730001602,8,0.57449170791096,0.988827044796247
"2834",84,80,0,125.70509850001,174.29490149999,253.179844799975,50.2099154000171,78.884943299985,303.389760199992,0,1,3.40652730001602,8,0.260011884540812,0.414335336885287
"2835",84,80,0,46.8201552000251,253.179844799975,283.833804299996,19.555955899996,30.6539595000211,303.389760199992,0,1,3.40652730001602,8,0.101038213945699,0.154323452344475
"2836",84,80,0,16.166195700004,283.833804299996,303.389760199992,0,19.555955899996,303.389760199992,0,1,3.40652730001602,8,0.0644581936025292,0.0532852383987758
"2837",84,80,1,300,0,110.139961500012,174.26857030002,110.139961500012,284.408531800032,0,1,0.428164399982961,8,0.387259695772599,1.05482067679647
"2838",84,80,1,189.860038499988,110.139961500012,206.010046400012,78.39848540002,95.8700849000001,284.408531800032,0,1,0.428164399982961,8,0.337085826129177,0.66756098102387
"2839",84,80,1,93.989953599988,206.010046400012,253.683628400032,30.7249034000001,47.6735820000199,284.408531800032,0,1,0.428164399982961,8,0.16762360010191,0.330475154894694
"2840",84,80,1,46.3163715999681,253.683628400032,270.234396999992,14.1741348000401,16.5507685999601,284.408531800032,0,1,0.428164399982961,8,0.0581936431203721,0.162851554792784
"2841",84,80,1,29.765603000008,270.234396999992,280.886119600032,3.52241219999996,10.6517226000401,284.408531800032,0,1,0.428164399982961,8,0.0374521908067418,0.104657911672412
"2842",84,80,1,19.1138803999679,280.886119600032,284.408531800032,0,3.52241219999996,284.408531800032,1,1,0.428164399982961,8,0.0123850440692003,0.0672057208656697
"2843",84,80,2,300,0,95.03457459999,194.33619200002,95.03457459999,289.37076660001,0,1,0.315622200027065,8,0.328418021338534,1.03673222946768
"2844",84,80,2,204.96542540001,95.03457459999,182.1103392,107.26042740001,87.07576460001,289.37076660001,0,1,0.315622200027065,8,0.300914171887904,0.708314208129146
"2845",84,80,2,117.8896608,182.1103392,254.30541540001,35.0653512000001,72.1950762000099,289.37076660001,0,1,0.315622200027065,8,0.249489874351418,0.407400036241242
"2846",84,80,2,45.6945845999901,254.30541540001,275.80333759996,13.56742900005,21.4979221999502,289.37076660001,0,1,0.315622200027065,8,0.0742919627042568,0.157910161889824
"2847",84,80,2,24.1966624000399,275.80333759996,286.06874019996,3.30202640004995,10.2654026,289.37076660001,0,1,0.315622200027065,8,0.0354749124129378,0.0836181991855673
"2848",84,80,2,13.9312598000399,286.06874019996,289.37076660001,0,3.30202640004995,289.37076660001,1,1,0.315622200027065,8,0.0114110573049497,0.0481432867726295
"2849",84,80,3,300,0,84.7631022999999,202.68756829999,84.7631022999999,287.45067059999,0,1,1.77084850002302,8,0.294878777367524,1.04365733213917
"2850",84,80,3,215.2368977,84.7631022999999,123.65950489999,163.7911657,38.8964025999901,287.45067059999,0,1,1.77084850002302,8,0.135315052557722,0.748778554771643
"2851",84,80,3,176.34049510001,123.65950489999,156.82842889998,130.62224170001,33.1689239999901,287.45067059999,0,1,1.77084850002302,8,0.115389969105855,0.613463502213921
"2852",84,80,3,143.17157110002,156.82842889998,193.45758260001,93.9930879999799,36.62915370003,287.45067059999,0,1,1.77084850002302,8,0.127427616096963,0.498073533108066
"2853",84,80,3,106.54241739999,193.45758260001,215.73144820001,71.71922239998,22.2738655999999,287.45067059999,0,1,1.77084850002302,8,0.0774876104950742,0.370645917011104
